,location,hotel,text_content,label,rating
4587,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Graffiti_Suites_Malaga,"Schitterend appartement Wij hadden suite 3. Een zeer ruim appartement met 2 slaapkamers en een dakterras. Schitterend en van alle gemakken voorzien. Vriendelijke ontvangst. Wij waren al s ochtends vroeg aangekomen en hadden geluk dat het appartement al vrij was. We mochten er gelijk in en daar wachtte ons een verrassing : compleet ontbijt met vers brood en fruit. Wat geweldig ! We konden ook fietsen huren. In het appartement ontbrak helemaal niets, zelfs aan een strandtas met handdoeken was gedacht. Wij zouden iedereen dit appartement aanraden. Ook het centrum was heel dicht bij. De straat naar beneden aflopen, en je staat in het autovrije centrum. Dagelijks werd het appartement schoon gemaakt. Ook is er een lift aanwezig.",1,5
4588,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Graffiti_Suites_Malaga,"Agréable logement tout près du centre de Malaga Appartement bien situé (nous avons tout fait à pied), bien équipé, bon accueil et excellent service. Terrasse sur le toit bien agréable ( logement suite supérieure). Attention si vous avez besoin d’un parking : il faut réserver en même temps que le logement.",1,4
4589,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Graffiti_Suites_Malaga,"Beautiful apartment, great location We rented one of the lofts for a long weekend.  The place is in a great location in a relatively quiet neighbourhood just outside Malaga Centro.  The apartment is beautifully furnished with a huge shower, spacious living area and lovely terrace.  The “welcome pack” includes cans of pop (soda), water, bread, tea/coffee, fruit, yoghurt, cheese, eggs and more so we didn’t have to buy many supplies at all.  Staff were very friendly and the apartment was cleaned every day.  Plenty of bars and restaurants within a few minutes’ walk and the marina and beaches are 20 minutes’ walk away.",1,5
4590,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Graffiti_Suites_Malaga,"Amazing apartment near Malaga city center! My friend and I travelled to Malaga from Marbella and had the BEST stay at Graffiti Suites. The apartment was huge. We had 2 bedrooms, a bathroom stocked with Molton Brown products, a terrace with plenty of seating, a dining table, living room with 2 sofas and can't forget the full kitchen with any utensils you could need.   The kitchen was stocked with essentials such as milk, eggs, fruit and coffee which was extremely helpful! The apartment was especially clean and I loved the design! The beds and pillows were very, very comfortable.   The location was amazing - we were a 5 to 10 minute walk to the city center and all of the best restaurants and only a 15 to 20 minute drive to the airport.   All of the staff we encountered were so nice and accommodating! Mar and Leo were so very helpful with anything we needed. They had great recommendations, scheduled our covid tests for us and even went as far as printing directions for us! We wish we had more time to stay in this amazing property and will definitely be back!…",1,5
4605,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Debambu_Atarazanas,"Helt nyrenoverade lägenheter med allt man behöver, perfekt läge och bra service. Lägenheten låg precis mitt i Malaga city, bara man gick utanför porten så var man precis i kärnan på Malaga. Lägenheten hade allt man behövde, kök, badrum, fräscht, strykjärn m.m. Receptionen var också nytt och personalen var jätte hjälpsamma.",1,5
4609,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Debambu_Atarazanas,"Helt nyrenoverade lägenheter med allt man behöver, perfekt läge och bra service. Lägenheten låg precis mitt i Malaga city, bara man gick utanför porten så var man precis i kärnan på Malaga. Lägenheten hade allt man behövde, kök, badrum, fräscht, strykjärn m.m. Receptionen var också nytt och personalen var jätte hjälpsamma.",1,5
4613,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Debambu_Atarazanas,"Helt nyrenoverade lägenheter med allt man behöver, perfekt läge och bra service. Lägenheten låg precis mitt i Malaga city, bara man gick utanför porten så var man precis i kärnan på Malaga. Lägenheten hade allt man behövde, kök, badrum, fräscht, strykjärn m.m. Receptionen var också nytt och personalen var jätte hjälpsamma.",1,5
4617,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Debambu_Atarazanas,"Helt nyrenoverade lägenheter med allt man behöver, perfekt läge och bra service. Lägenheten låg precis mitt i Malaga city, bara man gick utanför porten så var man precis i kärnan på Malaga. Lägenheten hade allt man behövde, kök, badrum, fräscht, strykjärn m.m. Receptionen var också nytt och personalen var jätte hjälpsamma.",1,5
4619,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Blue_Castle_Malaga,"Mavi şirin ev Güler yüzlü, sıcak karşılama. Temiz samimi ortam. Sessiz bir otel. Heryer mavi ve çok dinlendiriyor. Minik havuzda yüzüp, hamakta sallanabilirsiniz. Mutfakta dilediğinizi pişirebilirsiniz. Çoy, kave vb içebilirsiniz. İspanyolların nekadar samimi olduklarını gösterdiler. Çok teşşürler. Tek olumsuz yönü 150 metre hafif yokuş",1,5
4624,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Blue_Castle_Malaga,"Mavi şirin ev Güler yüzlü, sıcak karşılama. Temiz samimi ortam. Sessiz bir otel. Heryer mavi ve çok dinlendiriyor. Minik havuzda yüzüp, hamakta sallanabilirsiniz. Mutfakta dilediğinizi pişirebilirsiniz. Çoy, kave vb içebilirsiniz. İspanyolların nekadar samimi olduklarını gösterdiler. Çok teşşürler. Tek olumsuz yönü 150 metre hafif yokuş",1,5
4629,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Blue_Castle_Malaga,"Mavi şirin ev Güler yüzlü, sıcak karşılama. Temiz samimi ortam. Sessiz bir otel. Heryer mavi ve çok dinlendiriyor. Minik havuzda yüzüp, hamakta sallanabilirsiniz. Mutfakta dilediğinizi pişirebilirsiniz. Çoy, kave vb içebilirsiniz. İspanyolların nekadar samimi olduklarını gösterdiler. Çok teşşürler. Tek olumsuz yönü 150 metre hafif yokuş",1,5
4659,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,La_Macarena_Airport,"Idéal aéroport Super appart hôtel juste à coter de l’aéroport , idéal pour passer une nuit pour un vol tôt le matin, mais ont y resterait bien plusieurs jour tellement l’appartement et super !  Depuis l’appartement il n’est pas possible d’aller jusqu’à l’aéroport à pied mais n’hésitez pas à appeler des taxis cela nous a coûter 6€ avec 2 petites valises et une autre fois 20€ avec 4 grande valise. je recommande.",1,5
4660,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,La_Macarena_Airport,"One night stay  Apartment is conveniently close to the airport, a 20 euro taxi ride(might be cheaper with Uber). It’s situated in a local neighbourhood with cafes and shopping options close by.  Only stayed one night but I wouldn’t mind coming back. ",1,5
4661,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,La_Macarena_Airport,"Idéal aéroport Super appart hôtel juste à coter de l’aéroport , idéal pour passer une nuit pour un vol tôt le matin, mais ont y resterait bien plusieurs jour tellement l’appartement et super !  Depuis l’appartement il n’est pas possible d’aller jusqu’à l’aéroport à pied mais n’hésitez pas à appeler des taxis cela nous a coûter 6€ avec 2 petites valises et une autre fois 20€ avec 4 grande valise. je recommande.",1,5
4662,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,La_Macarena_Airport,"One night stay  Apartment is conveniently close to the airport, a 20 euro taxi ride(might be cheaper with Uber). It’s situated in a local neighbourhood with cafes and shopping options close by.  Only stayed one night but I wouldn’t mind coming back. ",1,5
4663,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,La_Macarena_Airport,"Idéal aéroport Super appart hôtel juste à coter de l’aéroport , idéal pour passer une nuit pour un vol tôt le matin, mais ont y resterait bien plusieurs jour tellement l’appartement et super !  Depuis l’appartement il n’est pas possible d’aller jusqu’à l’aéroport à pied mais n’hésitez pas à appeler des taxis cela nous a coûter 6€ avec 2 petites valises et une autre fois 20€ avec 4 grande valise. je recommande.",1,5
4664,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,La_Macarena_Airport,"One night stay  Apartment is conveniently close to the airport, a 20 euro taxi ride(might be cheaper with Uber). It’s situated in a local neighbourhood with cafes and shopping options close by.  Only stayed one night but I wouldn’t mind coming back. ",1,5
4665,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,La_Macarena_Airport,"Idéal aéroport Super appart hôtel juste à coter de l’aéroport , idéal pour passer une nuit pour un vol tôt le matin, mais ont y resterait bien plusieurs jour tellement l’appartement et super !  Depuis l’appartement il n’est pas possible d’aller jusqu’à l’aéroport à pied mais n’hésitez pas à appeler des taxis cela nous a coûter 6€ avec 2 petites valises et une autre fois 20€ avec 4 grande valise. je recommande.",1,5
4666,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,La_Macarena_Airport,"One night stay  Apartment is conveniently close to the airport, a 20 euro taxi ride(might be cheaper with Uber). It’s situated in a local neighbourhood with cafes and shopping options close by.  Only stayed one night but I wouldn’t mind coming back. ",1,5
4709,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Wey_s_Home_Suites,"Eccellente Posizione perfetta, in centro. A pochissimi passi dalla cattedrale , a circa 15 min dal mare.  Personale gentile e disponibile. Colazione ottima. Camere belle, curate in ogni dettaglio.pulizia delle camere ottima.",1,5
4714,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Wey_s_Home_Suites,"Eccellente Posizione perfetta, in centro. A pochissimi passi dalla cattedrale , a circa 15 min dal mare.  Personale gentile e disponibile. Colazione ottima. Camere belle, curate in ogni dettaglio.pulizia delle camere ottima.",1,5
4719,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Wey_s_Home_Suites,"Eccellente Posizione perfetta, in centro. A pochissimi passi dalla cattedrale , a circa 15 min dal mare.  Personale gentile e disponibile. Colazione ottima. Camere belle, curate in ogni dettaglio.pulizia delle camere ottima.",1,5
4749,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Mountain_Paradise_Ronda,"Mancano pochi dettagli per la perfezione È un appartamento in un condominio, la proprietaria Janitta ci vive con il marito e la figlia di 14 mesi, é finlandese. C’è stato un problema antipatico all’arrivo perché le istruzioni che mi aveva inviato Janitta dicevano chiaramente che il suo “numero civico” era il 9. Ho cercato per 40 minuti senza trovarlo, tante persone del posto hanno cercato di aiutarmi senza risultato. Con Janitta ci eravamo messaggiate nel corso della giornata per il mio orario di arrivo, alle 19  le avevo mandato un messaggio con previsione di arrivo alle 19.50, e a quell’ora ero nella sua strada ma lei per 40 minuti non mi ha mai risposto a telefono. Ero stanca e disperata, viaggio sola e non è facile …davvero una pessima accoglienza. Quando finalmente ha risposto mi ha detto che era impegnata con altri clienti (ma almeno rispondi!!)  Per il resto tutto ok. Casa molto bella e ben tenuta, la mia stanza era al rooftop e il letto sopraelevato nella stanza quindi potevo toccare con le mani il soffitto bollente, anche il letto sembrava avere inserito il caldoletto, quella specie di copertura elettrificata che riscalda il materasso d’inverno 😆 Non ho dato 5 punti per i seguenti motivi: due piani di scale senza ascensore si fanno sentire. Troppo caldo nella stanza, c’era un ventilatore vicino al letto e Janitta mi ha fornito una bottiglia d’acqua ghiacciata per rendere l’aria più fresca, però non è un metodo ok per il target della sistemazione. Si sente moltissimo la presenza della famiglia nei loro tempi e abitudini.  Lati positivi: sullo stesso pianerottolo c’è una terrazza con divano e tavolino piacevolissima sia di sera che di giorno. Un relax incantevole. La sistemazione è poco lontana dalla parte storica pedonale e c’è disponibilità di parcheggio libero. Pulizia della stanza top. Gentilezza top. Fatevi fare un massaggio professionale dal marito che è bravissimo (40€ ben spesi).  Consiglio l’appartamento e ci tornerei, magari in un mese meno caldo, Natale perché no… c’è già l’albero pronto nel salone.…",1,4
4750,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Mountain_Paradise_Ronda,"Paras majoitus Rondassa Kaunis andalusialainen koti, jossa suomalaiset vuokraavat 2 huonetta. Huoneissa on parisängyt, omat kylpyhuoneet, pesutuotteet, vaatehuoneet, lakanat ja pyyhkeet. Talosta löytyy myös todella ammattitaitoinen hieroja, joka on erikoistunut urheilijoihin ja selkäkipuihin.",1,5
4751,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Mountain_Paradise_Ronda,"Mancano pochi dettagli per la perfezione È un appartamento in un condominio, la proprietaria Janitta ci vive con il marito e la figlia di 14 mesi, é finlandese. C’è stato un problema antipatico all’arrivo perché le istruzioni che mi aveva inviato Janitta dicevano chiaramente che il suo “numero civico” era il 9. Ho cercato per 40 minuti senza trovarlo, tante persone del posto hanno cercato di aiutarmi senza risultato. Con Janitta ci eravamo messaggiate nel corso della giornata per il mio orario di arrivo, alle 19  le avevo mandato un messaggio con previsione di arrivo alle 19.50, e a quell’ora ero nella sua strada ma lei per 40 minuti non mi ha mai risposto a telefono. Ero stanca e disperata, viaggio sola e non è facile …davvero una pessima accoglienza. Quando finalmente ha risposto mi ha detto che era impegnata con altri clienti (ma almeno rispondi!!)  Per il resto tutto ok. Casa molto bella e ben tenuta, la mia stanza era al rooftop e il letto sopraelevato nella stanza quindi potevo toccare con le mani il soffitto bollente, anche il letto sembrava avere inserito il caldoletto, quella specie di copertura elettrificata che riscalda il materasso d’inverno 😆 Non ho dato 5 punti per i seguenti motivi: due piani di scale senza ascensore si fanno sentire. Troppo caldo nella stanza, c’era un ventilatore vicino al letto e Janitta mi ha fornito una bottiglia d’acqua ghiacciata per rendere l’aria più fresca, però non è un metodo ok per il target della sistemazione. Si sente moltissimo la presenza della famiglia nei loro tempi e abitudini.  Lati positivi: sullo stesso pianerottolo c’è una terrazza con divano e tavolino piacevolissima sia di sera che di giorno. Un relax incantevole. La sistemazione è poco lontana dalla parte storica pedonale e c’è disponibilità di parcheggio libero. Pulizia della stanza top. Gentilezza top. Fatevi fare un massaggio professionale dal marito che è bravissimo (40€ ben spesi).  Consiglio l’appartamento e ci tornerei, magari in un mese meno caldo, Natale perché no… c’è già l’albero pronto nel salone.…",1,4
4752,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Mountain_Paradise_Ronda,"Paras majoitus Rondassa Kaunis andalusialainen koti, jossa suomalaiset vuokraavat 2 huonetta. Huoneissa on parisängyt, omat kylpyhuoneet, pesutuotteet, vaatehuoneet, lakanat ja pyyhkeet. Talosta löytyy myös todella ammattitaitoinen hieroja, joka on erikoistunut urheilijoihin ja selkäkipuihin.",1,5
4753,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Mountain_Paradise_Ronda,"Mancano pochi dettagli per la perfezione È un appartamento in un condominio, la proprietaria Janitta ci vive con il marito e la figlia di 14 mesi, é finlandese. C’è stato un problema antipatico all’arrivo perché le istruzioni che mi aveva inviato Janitta dicevano chiaramente che il suo “numero civico” era il 9. Ho cercato per 40 minuti senza trovarlo, tante persone del posto hanno cercato di aiutarmi senza risultato. Con Janitta ci eravamo messaggiate nel corso della giornata per il mio orario di arrivo, alle 19  le avevo mandato un messaggio con previsione di arrivo alle 19.50, e a quell’ora ero nella sua strada ma lei per 40 minuti non mi ha mai risposto a telefono. Ero stanca e disperata, viaggio sola e non è facile …davvero una pessima accoglienza. Quando finalmente ha risposto mi ha detto che era impegnata con altri clienti (ma almeno rispondi!!)  Per il resto tutto ok. Casa molto bella e ben tenuta, la mia stanza era al rooftop e il letto sopraelevato nella stanza quindi potevo toccare con le mani il soffitto bollente, anche il letto sembrava avere inserito il caldoletto, quella specie di copertura elettrificata che riscalda il materasso d’inverno 😆 Non ho dato 5 punti per i seguenti motivi: due piani di scale senza ascensore si fanno sentire. Troppo caldo nella stanza, c’era un ventilatore vicino al letto e Janitta mi ha fornito una bottiglia d’acqua ghiacciata per rendere l’aria più fresca, però non è un metodo ok per il target della sistemazione. Si sente moltissimo la presenza della famiglia nei loro tempi e abitudini.  Lati positivi: sullo stesso pianerottolo c’è una terrazza con divano e tavolino piacevolissima sia di sera che di giorno. Un relax incantevole. La sistemazione è poco lontana dalla parte storica pedonale e c’è disponibilità di parcheggio libero. Pulizia della stanza top. Gentilezza top. Fatevi fare un massaggio professionale dal marito che è bravissimo (40€ ben spesi).  Consiglio l’appartamento e ci tornerei, magari in un mese meno caldo, Natale perché no… c’è già l’albero pronto nel salone.…",1,4
4754,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Mountain_Paradise_Ronda,"Paras majoitus Rondassa Kaunis andalusialainen koti, jossa suomalaiset vuokraavat 2 huonetta. Huoneissa on parisängyt, omat kylpyhuoneet, pesutuotteet, vaatehuoneet, lakanat ja pyyhkeet. Talosta löytyy myös todella ammattitaitoinen hieroja, joka on erikoistunut urheilijoihin ja selkäkipuihin.",1,5
4755,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Mountain_Paradise_Ronda,"Mancano pochi dettagli per la perfezione È un appartamento in un condominio, la proprietaria Janitta ci vive con il marito e la figlia di 14 mesi, é finlandese. C’è stato un problema antipatico all’arrivo perché le istruzioni che mi aveva inviato Janitta dicevano chiaramente che il suo “numero civico” era il 9. Ho cercato per 40 minuti senza trovarlo, tante persone del posto hanno cercato di aiutarmi senza risultato. Con Janitta ci eravamo messaggiate nel corso della giornata per il mio orario di arrivo, alle 19  le avevo mandato un messaggio con previsione di arrivo alle 19.50, e a quell’ora ero nella sua strada ma lei per 40 minuti non mi ha mai risposto a telefono. Ero stanca e disperata, viaggio sola e non è facile …davvero una pessima accoglienza. Quando finalmente ha risposto mi ha detto che era impegnata con altri clienti (ma almeno rispondi!!)  Per il resto tutto ok. Casa molto bella e ben tenuta, la mia stanza era al rooftop e il letto sopraelevato nella stanza quindi potevo toccare con le mani il soffitto bollente, anche il letto sembrava avere inserito il caldoletto, quella specie di copertura elettrificata che riscalda il materasso d’inverno 😆 Non ho dato 5 punti per i seguenti motivi: due piani di scale senza ascensore si fanno sentire. Troppo caldo nella stanza, c’era un ventilatore vicino al letto e Janitta mi ha fornito una bottiglia d’acqua ghiacciata per rendere l’aria più fresca, però non è un metodo ok per il target della sistemazione. Si sente moltissimo la presenza della famiglia nei loro tempi e abitudini.  Lati positivi: sullo stesso pianerottolo c’è una terrazza con divano e tavolino piacevolissima sia di sera che di giorno. Un relax incantevole. La sistemazione è poco lontana dalla parte storica pedonale e c’è disponibilità di parcheggio libero. Pulizia della stanza top. Gentilezza top. Fatevi fare un massaggio professionale dal marito che è bravissimo (40€ ben spesi).  Consiglio l’appartamento e ci tornerei, magari in un mese meno caldo, Natale perché no… c’è già l’albero pronto nel salone.…",1,4
4756,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Mountain_Paradise_Ronda,"Paras majoitus Rondassa Kaunis andalusialainen koti, jossa suomalaiset vuokraavat 2 huonetta. Huoneissa on parisängyt, omat kylpyhuoneet, pesutuotteet, vaatehuoneet, lakanat ja pyyhkeet. Talosta löytyy myös todella ammattitaitoinen hieroja, joka on erikoistunut urheilijoihin ja selkäkipuihin.",1,5
4758,Malaga_Costa_del_Sol_Province_of_Malaga_Andaluci,Apartamentos_Fernando_el_Catolico_33,"A 1000 m du centre historique   1er point positif ,accueil chaleureux de Javier . 2ème point positif c’est pas cher ( 72€ pour  appt 2 chambres 4 couchages).  Dans un immeuble ancien l’appartement à été rénové et décoré (sommairement) pour la location . WC et douche dans un petit réduit donnant sur la cuisine. 2 mètres plus loin autre petit réduit avec lavabo et machine à laver donnant lui aussi sur la cuisine. Voilà pour la salle de bain commune. Nous avons eu la malchance d’arriver après un fumeur de cigare qui manifestement n’a pas fumé à la fenêtre . Un petit salon équipé de la tv , d’un canapé et fauteuils dessert les deux petites chambres. Voilà c’est pas cher mais ça ne vaut pas plus !!!",0,2
4763,Malaga_Costa_del_Sol_Province_of_Malaga_Andaluci,Apartamentos_Fernando_el_Catolico_33,"A 1000 m du centre historique   1er point positif ,accueil chaleureux de Javier . 2ème point positif c’est pas cher ( 72€ pour  appt 2 chambres 4 couchages).  Dans un immeuble ancien l’appartement à été rénové et décoré (sommairement) pour la location . WC et douche dans un petit réduit donnant sur la cuisine. 2 mètres plus loin autre petit réduit avec lavabo et machine à laver donnant lui aussi sur la cuisine. Voilà pour la salle de bain commune. Nous avons eu la malchance d’arriver après un fumeur de cigare qui manifestement n’a pas fumé à la fenêtre . Un petit salon équipé de la tv , d’un canapé et fauteuils dessert les deux petites chambres. Voilà c’est pas cher mais ça ne vaut pas plus !!!",0,2
4768,Malaga_Costa_del_Sol_Province_of_Malaga_Andaluci,Apartamentos_Fernando_el_Catolico_33,"A 1000 m du centre historique   1er point positif ,accueil chaleureux de Javier . 2ème point positif c’est pas cher ( 72€ pour  appt 2 chambres 4 couchages).  Dans un immeuble ancien l’appartement à été rénové et décoré (sommairement) pour la location . WC et douche dans un petit réduit donnant sur la cuisine. 2 mètres plus loin autre petit réduit avec lavabo et machine à laver donnant lui aussi sur la cuisine. Voilà pour la salle de bain commune. Nous avons eu la malchance d’arriver après un fumeur de cigare qui manifestement n’a pas fumé à la fenêtre . Un petit salon équipé de la tv , d’un canapé et fauteuils dessert les deux petites chambres. Voilà c’est pas cher mais ça ne vaut pas plus !!!",0,2
4772,Malaga_Costa_del_Sol_Province_of_Malaga_Andalu,Residencia_Universitaria_Malaga_Centro,Great no frill hotel in a good location The hotel is quite new. It is not even on the google map yet!   I guess this hotel caters to people in a business trip or people simply look for a basic room. The location is really good actually. It’s not far from the train and bus station and close enough to the old town. All are walkable from the hotel. The room is simple but it has everything you need for good sleep. There is no breakfast offered but you can go to the next hotel or old town.,1,5
4773,Malaga_Costa_del_Sol_Province_of_Malaga_Andalu,Residencia_Universitaria_Malaga_Centro,Great no frill hotel in a good location The hotel is quite new. It is not even on the google map yet!   I guess this hotel caters to people in a business trip or people simply look for a basic room. The location is really good actually. It’s not far from the train and bus station and close enough to the old town. All are walkable from the hotel. The room is simple but it has everything you need for good sleep. There is no breakfast offered but you can go to the next hotel or old town.,1,5
4774,Malaga_Costa_del_Sol_Province_of_Malaga_Andalu,Residencia_Universitaria_Malaga_Centro,Great no frill hotel in a good location The hotel is quite new. It is not even on the google map yet!   I guess this hotel caters to people in a business trip or people simply look for a basic room. The location is really good actually. It’s not far from the train and bus station and close enough to the old town. All are walkable from the hotel. The room is simple but it has everything you need for good sleep. There is no breakfast offered but you can go to the next hotel or old town.,1,5
4775,Malaga_Costa_del_Sol_Province_of_Malaga_Andalu,Residencia_Universitaria_Malaga_Centro,Great no frill hotel in a good location The hotel is quite new. It is not even on the google map yet!   I guess this hotel caters to people in a business trip or people simply look for a basic room. The location is really good actually. It’s not far from the train and bus station and close enough to the old town. All are walkable from the hotel. The room is simple but it has everything you need for good sleep. There is no breakfast offered but you can go to the next hotel or old town.,1,5
4776,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Apartamentos_Salamanca,"Kurzurlaub im November Positiv:  Nettes kleines „Apart-Hotel“. Extrem sauberes Hotelzimmer, gut ausgestattet und geräumig.   Negativ: Sehr hellhörig, je nach Gäste in den anderen Zimmer, Schlafqualität extrem eingeschränkt. Parkplatz wirklich nur für kleine Autos geeignet. ",1,4
4792,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Chinitas_Urban_Aparments," A  gem in the middle of malaga   This apartment is so central. 2 minutes away from the main plaza.  Very modern, spacious with chic furnishings. Includes a coffee machine as well  All very compact. Bed super comfy memory foam mattress. . Its in an historic builind which adds to the charm. Perfect for our 2 night stay. ",1,5
4793,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Chinitas_Urban_Aparments," A  gem in the middle of malaga   This apartment is so central. 2 minutes away from the main plaza.  Very modern, spacious with chic furnishings. Includes a coffee machine as well  All very compact. Bed super comfy memory foam mattress. . Its in an historic builind which adds to the charm. Perfect for our 2 night stay. ",1,5
4794,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Chinitas_Urban_Aparments," A  gem in the middle of malaga   This apartment is so central. 2 minutes away from the main plaza.  Very modern, spacious with chic furnishings. Includes a coffee machine as well  All very compact. Bed super comfy memory foam mattress. . Its in an historic builind which adds to the charm. Perfect for our 2 night stay. ",1,5
4795,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Chinitas_Urban_Aparments," A  gem in the middle of malaga   This apartment is so central. 2 minutes away from the main plaza.  Very modern, spacious with chic furnishings. Includes a coffee machine as well  All very compact. Bed super comfy memory foam mattress. . Its in an historic builind which adds to the charm. Perfect for our 2 night stay. ",1,5
4855,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Serendipity_Apartments,"Bell'appartamento nei pressi del centro Bell'appartamento, non lontano dal Centro di Malaga, raggiungibile facilmente a piedi, con circa 10 minuti di camminata. Presenza di un parcheggio a pagamento nelle vicinanze. All'interno, presente una zona giorno con angolo cottura e una camera Matrimoniale. Pompe di calore, sia per l'estate che per l'inverno. Bagno dotato di prodotti, bidet e asciugacapelli. Molto pulito e profumato. L'host è stato molto gentile e ci ha aspettato al nostro arrivo. Consigliato.",1,5
4856,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Serendipity_Apartments,"Bell'appartamento nei pressi del centro Bell'appartamento, non lontano dal Centro di Malaga, raggiungibile facilmente a piedi, con circa 10 minuti di camminata. Presenza di un parcheggio a pagamento nelle vicinanze. All'interno, presente una zona giorno con angolo cottura e una camera Matrimoniale. Pompe di calore, sia per l'estate che per l'inverno. Bagno dotato di prodotti, bidet e asciugacapelli. Molto pulito e profumato. L'host è stato molto gentile e ci ha aspettato al nostro arrivo. Consigliato.",1,5
4857,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Serendipity_Apartments,"Bell'appartamento nei pressi del centro Bell'appartamento, non lontano dal Centro di Malaga, raggiungibile facilmente a piedi, con circa 10 minuti di camminata. Presenza di un parcheggio a pagamento nelle vicinanze. All'interno, presente una zona giorno con angolo cottura e una camera Matrimoniale. Pompe di calore, sia per l'estate che per l'inverno. Bagno dotato di prodotti, bidet e asciugacapelli. Molto pulito e profumato. L'host è stato molto gentile e ci ha aspettato al nostro arrivo. Consigliato.",1,5
4858,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Serendipity_Apartments,"Bell'appartamento nei pressi del centro Bell'appartamento, non lontano dal Centro di Malaga, raggiungibile facilmente a piedi, con circa 10 minuti di camminata. Presenza di un parcheggio a pagamento nelle vicinanze. All'interno, presente una zona giorno con angolo cottura e una camera Matrimoniale. Pompe di calore, sia per l'estate che per l'inverno. Bagno dotato di prodotti, bidet e asciugacapelli. Molto pulito e profumato. L'host è stato molto gentile e ci ha aspettato al nostro arrivo. Consigliato.",1,5
4871,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Malaga_Historic_Center,Ottima posizione per una bella vacanza Monolocale piccolo ma accogliente in un palazzo in pieno centro ma silenzioso e vicino al Mercato Centrale . Indubbiamente dotato dell'essenziale ma i prodotti da bagno in omaggio citati nella descrizione della struttura consistono in 2 dispenser di sapone (1per il lavabo e 1 per la doccia). Il guardaroba o armadio consiste in un appendiabiti con rotelle ma nessun ripiano per la biancheria. La TV ha solo canali spagnoli. Peccato che il terrazzo per stendere la biancheria sia trascurato. Ma nonostante ciò è un luogo piacevole per un soggiorno e il personale è gentilissimo e un grazie a Irene per la sua disponibilità.,1,4
4873,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Malaga_Historic_Center,Ottima posizione per una bella vacanza Monolocale piccolo ma accogliente in un palazzo in pieno centro ma silenzioso e vicino al Mercato Centrale . Indubbiamente dotato dell'essenziale ma i prodotti da bagno in omaggio citati nella descrizione della struttura consistono in 2 dispenser di sapone (1per il lavabo e 1 per la doccia). Il guardaroba o armadio consiste in un appendiabiti con rotelle ma nessun ripiano per la biancheria. La TV ha solo canali spagnoli. Peccato che il terrazzo per stendere la biancheria sia trascurato. Ma nonostante ciò è un luogo piacevole per un soggiorno e il personale è gentilissimo e un grazie a Irene per la sua disponibilità.,1,4
