,location,hotel,text_content,label,rating
3298,Seville_Province_of_Seville_Andalucia,Pierre_Vacances_Residence_Sevilla,acogedor limpi sol pas noch alli flu checkin sal amabl carpet apartament limpi cocin impec bien situ visit sevill recom utiliz proxim visit sevill,1,4
3299,Cabo_de_Gata_Almeria_Province_of_Almeria_Andalucia,Casa_Rural_Campo_Feliz,vacacion remolqu horror experient sid general mal leid escuch buen critic respect habit cas rural tem feliz cos distint caravan ten altern alquil habit camp feliz encontr tod dependent ocup dueñ soni ofreci caravan declar verdader encontr ciert encant dorm dias caravan ibam advert bañ delawar mism import aspect posit 1 enclav maravill camp feliz encuentr bien situ algun part cal poblacion espectacular final gat 2 preci prim estanci caravan consider econom ofert,0,2
3300,Granada_Province_of_Granada_Andalucia,Hotelito_Boutique_Suecia,relacion calid preci buen aloj 3 noch compañ gran siti tranquil peculi anticu precis trat amabil utiliz habit epoc duch dorm perfect adem situ algun lug centr buen are tap,3,3
3301,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Malaga_Urban_Rooms,ubic perfect espaci habit bonit diseñ limpi ruidos posicion habit perfect habit aloj pis arrib espaci lumin diseñ modern cocin casi usted necesit si usted quier cocin ser autonom inclus lavador bonit detall caf te gust 1 habit ventan grand imag realment pequeñ cinc persian cubr elimin asi noch pued ser vist mientr cam frent mañan despiert demasi pront inform cos persian respuest graci advertent nadi ofrec fij 2,3,3
3302,Jaen_Province_of_Jaen_Andalucia,Hotel_Xauen,cutr jaen habit ridicul pequeñ grif oxid person mov tap wc arranc bañ pel recomend miser ningun concepcion imag val mil riñ sub fot,0,1
3303,Granada_Province_of_Granada_Andalucia,Hostal_Mesones,mejor siti pues mejor siti instal dej des empez habit vitrin sol barr unas perch air balcon aunqu pod usar pues air acondicion tuerc fin 2 dias sol ciud compens estanci,0,2
3304,Almeria_Province_of_Almeria_Andalucia,Hotel_Los_Arcos,barat cerc aeropuert necesit lug cerc aeropuert com beb buen barat director amabl camarer habit basic oscur cam rattlely practic aeropuert barat alegr,3,3
3305,Almeria_Province_of_Almeria_Andalucia,Hostal_Delfin_Verde,aprob pel plen mes febrer calefaccion habit aun calder se almer hac fri siberian 10 grad si pint calor reserv habitacuon dobl cam matrimoni obvi dijeron sol dorm 37 eur trist caf desayun cuant com iros siti si quer ten gastroenteritis encim buen preci general mal pong aprob camarer gaf tan educ agrad,0,2
3306,Seville_Province_of_Seville_Andalucia,Hotel_San_Gil,decepcion hotel 4 estrell dudabl dir 3 ventan habit dan pati interior asi habit enfrent veran si pon cortin pasill pas gent acced habit ves pati interior asi ver gent habit cad vez recorr pasill asi privac poc hotel ruidos cerr puert habit hac fuerz acab peg portaz asi tod hor escuch portaz personal limpiez primer hor mañan person teni encim habit si duch tir caden ped habit tranquil,0,2
3307,Granada_Province_of_Granada_Andalucia,Apartamento_Realejo,apartament urbanliving jarreri pesim atencion client desgraci volv apartament interes nuev bien situ tap wc rot sof cam si prepar oposicion fak perfect parking si acab sac carnet intent complic adem met march atras gestion apartament trist reserv direct concret señorit xeni men 3 seman antel qued llam dia concret lleg cos hiz llam habi traspapel reserv nox solucion indic 13 00h utiliz delawar trayectori proyectil pon mensaj anterior huesped dej tard limpi 14 00h llam pregunt si pod aparc coch sol posibl pues plaz todav ocup dej coch parking priv vam almorz plen almuerz mand mensaj 14 45 h pod ir indic plen almuerz termin avis vam alla termin com 15 20h plant apartament dic alli lleg 16 00h call dos niñ cuatr tard cayend dolor rat lleg 30 minut met coch mied parking abiert puert pid pag teni pris dia excursion voy sac coch coch alquil delant mio llam dic limpiador vien limpiador amabl dic coch vez llam turism inquilin alhambr va dar llav limpiador saqu cos extrem nieg pued dar respons parking vehicul mio dic muev limpiador toñi logic nieg hac favor toñi llam mar amabl retir men mal dos person solucion papelet xeni mov limpiador indic apartament limpi utiliz juev lleg sab pill mentir aun coj sencill vergonz,0,2
3308,Huelva_Province_of_Huelva_Andalucia,Hotel_Costa_de_la_Luz,pesim habit antigu pequeñ poc luz trat desagrad 12 00 mañan punt telefon habit abandon hotel ir sec pel acab duch repet nunc,0,1
3309,Cordoba_Province_of_Cordoba_Andalucia,Exe_Las_Adelfas,prevencion si vas niñ reserv direct web hotel cuart dos adult niñ 10 años alumini lleg hotel habit sol prepar dos person cam 2 toall 2 inform recib indic cam supletori cost adicional noch 30 parec bien pued reserv habit beb neces experiment orig cam adicional si indic clar tuerc salved niñ prim 2 años deb avis reserv cuent cam tercer person tuerc cas prim solicit tuerc hotel cost 30 anochec siempr viaj 3 nunc pas simil indic 3 puebl cont cam,0,1
3310,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Alameda_Malaga,cutr llam hotel trat mas bien pension car ofrec espaci habit dobl minuscul asi bany armari habit imterior recepcion pasill estrech recom nadi,0,1
3311,Granada_Province_of_Granada_Andalucia,Apartamentos_Campo_del_Principe,realid super ofert realment ofrec destac limpiez rop utensili cocin perfect personal amabl dandot tod explic ayud solicit much graci,1,5
3312,Montoro_Province_of_Cordoba_Andalucia,Olivetum_Colina,lug encant anfitrion encant buen com amig ambient acogedor anfitrion genial atent impresion hermos entorn absolut esplend tan content decid visit olivetum colin esper volv algun dia futur,1,5
3313,Granada_Province_of_Granada_Andalucia,Hotel_Guadalupe,genial ubic mejor hotel ubic toc habit bastant viej tel vei fatal antigu contrapart cam comodisim si volv gran volv hotel aunqu parking car 16 50 dia situacion perfect,1,5
3314,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Petit_Palace_Plaza_Malaga,entiend not gent declar verdader escog hotel critic posit fundament hotel 4 estrell diamant lej 3 justit enter almuerz bufet almuerz diamant mas ridicul vist organ 4 vend razon cov not ahorr diner cre 23 24 hotel visit año encontr parec sinvergunzeri habit supuest adapt movil reslat 10 centimetr entrar aguacer l fuert si quier ir alumini bañer sal gal pq pued entrar direct cobertur remat puert encaj ambit des hab vei pasill 3 mañan entraron,0,1
3315,Jaen_Province_of_Jaen_Andalucia,Hotel_Ho_Ciudad_de_Jaen,cos mejor client habitual visit hotel vari vec mes excelent red wifi mejor carg pagin pued trabaj punt gym necesit renov zon mancuern banc barr med pequeñ facil caig encim pod coloc,3,3
3316,Cordoba_Province_of_Cordoba_Andalucia,El_Rincon_de_Costelo,peg mezquit hotel cuent autent pati cordobes 500 años antigüed mezquit tan sol 50 metr hotel cuent parking reserv servici buen igual com sirv recom,1,4
3317,Seville_Province_of_Seville_Andalucia,Hotel_M_A_Sevilla_Congresos,consint cambi fech aun habit libr hotel error discrecion hiz fech diferent solicit solicit transform fech neg hacermel aun habit libr fech ademas mujercit recepcion dej numer man,0,1
3318,Granada_Province_of_Granada_Andalucia,Carmen_Real_Del_Realejo,ideal visit alhambr aloj encant diferent alumini concept hotel normal mejor dud magnif relacion diamant propietari alumini situ zon delic localiz ningun repar guiart telefon mism puert esper recibirt sorprend grat plan turist ofrec explic anot necesari mejor camin turist ciud gran pon algun olor cañ vec epoc insoport alumini trat delawar edif dos sigl estatus antigüed regul ser viv turist correspondient coment propietari pod llev final reform necesari solucion obstacul detall dej,3,3
3319,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Viento_10,puent diciembr hotel relat cerc casc histor 20 minut camin river guadalquiv mezquit call estrech sup tranquil cas antigu rehabilit hotel modern buen gust habit terraz chul bien tamañ cam comod bañ suficient terraz bien solarium frent personal simpat servicial tom desayun siti cerc desayun bien mini spa jacuzzi saun gratis,1,4
3320,Granada_Province_of_Granada_Andalucia,Casa_de_la_Catedral,dej modific reserv aunqu 3 apartament dispon despues practic rog personal ciert nunc numer direct recib sin restaur cambi acerv delawar fin prim seman inclus ofrec pag problem negoci sincer simil vergonz adult part hotel prefier cambi reserv recib cancel qued mal client da semej recom aun credit lleg ir sol trat recib numer mail dej estupefact,0,1
3321,Seville_Province_of_Seville_Andalucia,Pension_La_Montorena,horribl experient hac fri horribl tod instal pag 3 eur dia calefaccion calefaccion pasill banc duch infiern volv loc,0,1
3322,Seville_Province_of_Seville_Andalucia,Sevilla_Dream_Hostel,cuchitril habit correspond preci pag carec limpiez recurs necesari pas estanci falt perch habi armari mant gel bañ haci espum ventan rot cerr bien tv pequeñisim encim tdt cogi canal fin volv,0,1
3323,Seville_Province_of_Seville_Andalucia,Hotel_Dona_Maria,piscin suci aloj dos noch verd vist situacion maravill cre piscin bastant mas limpi cos met caf 4 50 parec preci desorbit,3,3
3324,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Suites_Del_Pintor,malisim hosped dos noch lleg domicili apartament nadi casual huesp ingres edifici pud ingres encontr personal limpiez comun realid recepcion dos cuadr hac 19 hs dia detect manch sangr pared bañ fot quej sisi recepcion dos cuadr atend pesim comunic personal limpiez dia,0,1
3325,Seville_Province_of_Seville_Andalucia,Hospedium_Hotel_Apartmentos_Simon_Verde,decepcion verd bastant decepcion reserv noch parej benefici pues lleg dijeron habit cam matrimoni si quer habit cam matrimoni 10 eur rechaz dieron dos cam separ lleg habit cocin oli sup mal never microond cualqui muebl abrir roper dim cuent puert fond dec interior complet rot epoc cristal cristal dab mied rot peg cint american peligr contrapart tumb cam cam rot cay suel dos pat traser complet rot llam,0,2
3326,Jaen_Province_of_Jaen_Andalucia,Hotel_Ho_Ciudad_de_Jaen,buen hotel ningun peg pon hotel situ afuer ciud cerc autovi bail gran si pas entrar jaen ubic perfect habit ampli confort desayun complet buen calid hotel buen relaccion calid preci recomend,1,4
3327,Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Patio_de_Viana,sorprendent tranquil silenci grup amig ocup dos apartament aunqu teni buen referent dej sorprend excelent ubici excelent limpiez comod colchon sorprendent tranquil silenci bien equip falt resum excelent aparc,1,4
3328,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Malaga_Nostrum,repet hotel sup complet comod ademas camarer atent agrad especial edu demostr ser gran profesional much graci part chic pamplon volv,1,5
3329,Seville_Province_of_Seville_Andalucia,BASIC_HOTEL_DONA_MANUELA,excelent hot hotel comod tranquil pilet desayun destac atencion servici colabor person amabl simpat bien ubic cerc centr play,1,4
3330,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Zeus_Hotel_Malaga,tranquil ver tiemp solo7 hor noch medi malaguet plen veran 2016 tranquil absolut traves aven escuch ningun bullici interior establec ruid,1,4
3331,Seville_Province_of_Seville_Andalucia,Hotel_Da_Vinci,centric correct ruidos hostal habit ningun espaci comun except acces azote vist catedral habit pequeñ aunqu buen manten limpiez personal recepcion amabl poc experient cort suministr electr call centric ventaj acced zon monumental aunqu dec ruidos incontrol part municipal music callejer pretend ambient zon altas hor madrug polic municipal aparezc pretend ser music simpl voceador dan bras sub ton pued alter sueñ descans ademas urban planning ciud decid hac,3,3
3332,Seville_Province_of_Seville_Andalucia,Hotel_Don_Paco,trat nefast viaj sevill relaj madr disfrut ciud precios quer centric bonit lueg ls fot correspond encuentr lleg primer impresion peor recepcion dos jovencit amabl pid dat señor dio mal trat imagin encarg mañan aclar tard diferent person señor siempr mañan dio trat pesim maleduc ofend madr habl ton alto asi quit mascarill dec entend maleduc problem mism cog vuel,0,1
3333,Granada_Province_of_Granada_Andalucia,Siloe_Plaza,formid personal atent gan ayud hac grat estanci apartament estupend decor modern cuid limpi tod comod detall botell vin dificil lleg coch aparc concert vez consegu disfut,1,5
3334,Seville_Province_of_Seville_Andalucia,AC_Hotel_Sevilla_Torneo,pas fin seman sevill hotel acogedor limpi zon tranquil lleg autobus pud aparat facil zon restaur desayun com comerci cercan zon tranquil tip residencial cerc centr,1,5
3335,Almeria_Province_of_Almeria_Andalucia,Hostal_Maribel,bien situ hotel situ cerc centr just person busc visit cuid gast diner dispon luj si limpi dispon air acondicion cam comod,3,3
3336,Seville_Province_of_Seville_Andalucia,Hostal_Alcobia,centr limpiez buen buen aloj categori habit bañ hostal bien ubic qued cerc queri ver centr sevill habit sencill limpi tv wifi bañ priv tod teni bañ priv cos destac pareci buen opcion econom visit centr hac habit cad dia,1,5
3337,Granada_Province_of_Granada_Andalucia,Solar_Montes_Claros,lug agrad relaj viv verdader gran lug ideal turist altern lej turism mas personaliz altern exact sacromont albaicin da sensacion remit tiemp pas pued relaj form total robert duenh amabl dio tot facil inclus dia navid dio vuelt arregl tem internet detall pequenh clav alquil loft dio much independent necesari pas dias agrad gran,1,4
3338,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Bellavista_Playa_Malaga,error ubic pas par vec gan prob camarer aprovech viaj 15 minut esper ped ultim levant ir baji siti desorden parec limpi 3 dos cañ volv pen ubic excelent si demas debil,0,1
3339,Cordoba_Province_of_Cordoba_Andalucia,Eurostars_Maimonides,buen ubic correct hotel mejor ubic puert entrad mezquit dispon parking posibil reserv 13 eur noch acces direct habit habit ampli desayun correct personal desayun desagrad diferent recepcion limpiez bien 11 01h pued escuchart vas pon caf limpi apag maquin mal car apag delant dig pued utiliz pelin flexibil educ rest personal fantast aun asi recomend hotel,1,4
3340,Granada_Province_of_Granada_Andalucia,Hotel_M_A_Princesa_Ana,decepcion buen ubic personal mal demas hotel sup anticu necesit reform urgent acced ascensor sub escalon malet cuest bañer fil negr moh franc recib cabl secador roños bañer clasic bastant peligr entrar sal altur colch lamparon veas fin 165 noch cost habit parec estaf,0,2
3341,Cordoba_Province_of_Cordoba_Andalucia,Hacienda_Posada_de_Vallina,caf mal peor preci desorbit cort 1 80 eur vas delawar miniatur si men buen caf volv regul cordob tampoc cafet famili simplement acces,0,1
3342,Jaen_Province_of_Jaen_Andalucia,Hotel_Infanta_Cristina,hotel normal viaj noviembr jaen grup elegi aloj aunqu parec jaen much ofert hoteler hotel alej centr mal ciud unas cuest tremend impid movert ciud ser coj taxi bus dem hotel bien cam comod molesti ruid cos siempr valor decor recarg aunqu bonit cupul cristal com pasabl aunqu pued juzg menu cerr excursion,3,3
3343,Almeria_Province_of_Almeria_Andalucia,Hotel_Envia_Almeria_Spa_Golf,lleg hac cheking establec cerr ningun personal dej tod famili call contest telefon agenci expedi tampoc confirm reserv indic pued lleg 1 madrug embarg 20 00 cierr 5 dias despues sol recib disculp telefon part emple hotel servicial educ sincer aunqu consider inform pod lleg 1 part hotel unilateral cambi inform client expedi autent tortur consig devolu diner nadi ocurr lleg parej niñ hotel plen pandemi encontr cerr,0,1
3344,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_MS_Maestranza,buen estad ubic cerc play malaguet puert malag just enfrent plaz tor 1 km call lari pued ir camin atraves parqu bonit hotel años bien manten habit comod necesari ten buen estadi buen vist habit personal amabl,1,5
3345,Cordoba_Province_of_Cordoba_Andalucia,Ayre_Hotel_Cordoba,hotel estanci cort hotel bastant carenci tip basic habit enchuf pod carg movil desenchuf lamp esquin habit ascensor funcion problem si vas malet arrib mes vacacion baj tres plant aver puntual funcion ningun dias alli desayun correct personal atent amabl part piscin mejor much zon verd relajart bastant alej centr cordob,3,3
3346,Granada_Province_of_Granada_Andalucia,Abades_Nevada_Palace,4 estrell pobr hotel mal siempr cobr acord categor habit ampli demasi confort aloj menud habit huel rar entrar preci hotel recomend gran room servic escas menu bar restaur mal aunqu hotel 4 car,0,2
3347,Seville_Province_of_Seville_Andalucia,Hotel_Fontecruz_Sevilla_Seises,perd neces product car medic despues tod seman trabaj conferent dej consign malet bolsill neces llen crem medicament volv trabaj recog cog ave diamant vuelt madr bolsill desaparec neces dentr tuerc ningun moment ofrec solucion cad dia llam interes parader respuest call prev olvid penos funcion dej efect personal tranquil establec ademas alcob apest tub sol compañer aloj mism hotel,0,2
3348,Granada_Province_of_Granada_Andalucia,Hotel_Molinos,buen hotel hotel bien habit pequeñ bien equip limpi bonit unic pon peg alhom dur situacion excepcional chic recepcion encant recom,1,4
3349,Almeria_Province_of_Almeria_Andalucia,Hotel_Sol_Almeria,demasi just hotel antigu casi reform si bien ciert sal barat 36 dorm cumpl zon regul volv si wifi mal cost aparc cerc aunqu parec tampoc deb organ facil bar zon tap comerci amabl,0,2
3350,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Mariano,bien noch dos hotel bastant viej pint famili ve limpi necesari pas noch visit cordob lej centr aparc subterrane guard mot suplement calid preci bien pose restaur desayun com,3,3
3351,Cordoba_Province_of_Cordoba_Andalucia,H10_Palacio_Colomera,pen ruid 6 30 mañan personal hotel decid hac medi hor huesped dorm bastant ruid form prepar desayun pati dand voc golp arrastr caj etc normal hotel categor pen dad maxim puntuacion rest servici instal hotel merec esper comentari sirv hotel mejor problem,3,3
3352,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Carlos_V,pued ped mas dos noch hotel experient pud ser mas agrad centric limpi acogedor recepcion servicial indicandot pregunt habit limpi silenci ampli bañ cam comod pued ir andand siti cafeteri cerc pod desayun hotel dispon servici com fin hotel recomend volv visit proxim visit malag,1,5
3353,Cordoba_Province_of_Cordoba_Andalucia,Cordoba_Inturjoven_Youth_Hostel,submarin submarin espaci antro siti habit cuatr men 3m x 5m armari bañ part lad duch ase agu fri air acondicion rot zul grand comod segur recomend,0,1
3354,Jaen_Province_of_Jaen_Andalucia,Jaen_Inturjoven_Youth_Hostel_Spa,noch amig opinion preci merec pen casi 40 eur habit trist pastill jabon sol 2 toall pequeñ sirv duch cam horror incomod cumpl funcion cumpl si pued dorm lueg hotel 60 eur cam increibl cuart bañ equip volv aqu volv,0,2
3355,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Cordoba_Medina_Azahara_Affiliated_by_Melia,encabez mejor hotel lleg recepcion atiend perfect aunqu h ped plan puebl protocol cov dos desayun ves limpi mes man sacud troz pan vuelv pon mantel diamant figur list cov aqu dan sal primer planta pregunt numer atom 13 lad carreter ruid contest invit recepcion pas noch primer plant dorm buffet trist desaliñ poc varied si camarer discut condicion laboral posit cerc centr,0,2
3356,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Bellavista_Playa_Malaga,dececpion peor experient vid habit reserv famili lleg descubr zul plant baj traser ventan junt tech dab callejon puert pati descuid habit acced pasill lavador tod cos limpiez hostal lavador centrifug 10 noch puert habit hierr rendij ventil suced recepcion oia habit hostal bar cop 12 noch grup gent borrach just puert habitacion personal recepcion hiz ayud 2 mañan march sal habl dueñ apest alcohol,0,1
3357,Seville_Province_of_Seville_Andalucia,Hotel_Alfonso_XIII_a_Luxury_Collection_Hotel_Seville,establec priv vez visit sevill viern 9 octubr 11 mañan pas junt hotel quis entrar pas jardin verl sal puert opuest ambas abiert mas entrar sal pas vigil empres ilunion invit irnos entrad aleg sol pued entrar client establec priv hor volv pas vigil vist si pod transit jardin asi evit ser atropell patinet biciclet deambul alrededor hotel,0,1
3358,Cordoba_Province_of_Cordoba_Andalucia,OYO_Urban_Vida_Alcazar,perfect ubic suci matrimoni dos hij ubic inmejor suci apartament sobretod bañ rest client anterior inma recib amabl sucied enorm sof cam niñ almoh cocin suel bañ terribl,3,3
3359,Granada_Province_of_Granada_Andalucia,Urban_Dream_Granada,minivac famili pas dias famili hotel centr gran reserv 2 habit vist pesim dab pati fabric abandon pud cambi habit parec tod dab mism siti mobiliari estrop puert bañ cierr bien pared hac falt man pintur mencion molest fue escuch continu ruid habit pasill noch atencion buen algun part personal camarer camarer pis recepcion choc actitud recepcion tard recuerd nombr pregunt dab escas inform tampoc molest salud,0,2
3360,Almeria_Province_of_Almeria_Andalucia,Hotel_La_Kabila,trat agrad trat agrad famili com español arab buen gran varied tes past arab habit normal limpi orden unic mal just lad carreter bar bastant concurr bastant ruid noch,3,3
3361,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Alcazaba_Premium_Hotel,ideal conoc malag hostel limpi habit ampli centric vist terraz ultim plant impresion desayun bar terraz bien personal recepcion amabl ayud necesit hic estanci agrad,1,4
3362,Granada_Province_of_Granada_Andalucia,Apartamentos_Mauror,excelent ubic atencion ubic apartament excelent disfrut ciud camin visit alhambr excelent atencion anfitrion ayud sac mayor part estanci recomend,1,5
3363,Cordoba_Province_of_Cordoba_Andalucia,Patio_Cordobes,rincon relaj restaur grat sorpres lug fresc ped ensal ques cabr ceboll carameliz estupend espos pid boqueron frit realment buen boqueron ties recom,1,5
3364,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Guadalmedina,ruidos hac falt buen reform habit ruidos entrab fri ventanal cam incomod aunqu habit ampli buffet desayun bastant just compar 4 estrell malag,0,2
3365,Cordoba_Province_of_Cordoba_Andalucia,El_Rincon_de_Costelo,peg mezquit hotel cuent autent pati cordobes 500 años antigüed mezquit tan sol 50 metr hotel cuent parking reserv servici buen igual com sirv recom,1,4
3366,Granada_Province_of_Granada_Andalucia,Hostal_Mesones,bien situ correct aunqu necesit reform ubic inmejor movert gran limpiez bien mobiliari demasi antigu igual colchon ser exclent necesit reform instal chcic recepcion simpat dispuest ayurdart necesit,3,3
3367,Granada_Province_of_Granada_Andalucia,B_B_Hotel_Granada,correct habit comod exces desayun buffet acept duch funcion bien pared insonoriz escuch client noch tempran probabl elig hotel,3,3
3368,Granada_Province_of_Granada_Andalucia,Urban_Dream_Granada,decepcion reserv habit ultim hor pens buen preci hotel 4 estrell estanci demostr cost pag quiz encim cualidad hotel habit franc suci bañ descuid multipl dañ pared muebl ruid tuerc habit adyacent gal pod oir perfect tod hor desayun tampoc podr señal buen inclus maquin prim zum averi camarer aport ningun solucion resum vivenci tuerc hotel decepcion,0,2
3369,an_Juan_del_Puerto_Province_of_Huelva_Andalucia,Hostal_Toscano,recomend estanci agradal buen hostal limpi air acondicion funcion bien amabil personal encuentr aparc facil san juan puert puebl tranquil vari bar cerc hostal desayun volv,1,5
3370,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Guadalmedina,mal 4 estrell hotel mal 4 estrell habit normalit bien 3 estrell hotel restaur bar viaj trabaj esi comod restaur cercan mund mas posit desayun si q sal tempran mal abre 7 30h cumpli neces hotel viaj negoci,3,3
3371,Seville_Province_of_Seville_Andalucia,Eurostars_Sevilla_Boutique,decepcion reserv cumpleañ dia 6 diciembr llam dia 5 4 tard hotel regin dec anul reserv dirig hotel reserv confirm dia 1 dic habi demand cos total fals client caden tuerc vari ocasion jam volv,0,1
3372,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Soho_Boutique_Las_Vegas,decepcion sobr hach unic bien hotel cerc cost rest decepcion almuerz pobr ademas arte culinari pued hacert huev frit tortill instal viej cuid necesit urgent reform w c habit inexistent si necesit cabecer gel etc baj recepcion ello repet,0,2
3373,Seville_Province_of_Seville_Andalucia,Apartamentos_Luxsevilla_Palacio,nunc mas 100 habitation entram oli pestaz tabac impresion cam medi hac mobiliari destroz hech cocin falt muebl ka ventan ventil encontr jardiner ka unic verd unas lat cervez vaci descubr olor cap cigarr q dad asco cos sab dia 15 may habit dab grand call secoy zon baj local oci ventan mierd impos dorm hotel peor mund 100 noch hotel tercermund,0,1
3374,Granada_Province_of_Granada_Andalucia,Hotel_Los_Tilos,buen situ buen trat acab sal famili hotel tipic sol iras dorm rest tiemp pas visit precios ciud personal amabl situacion inmejor preocup parking acuerd parking paz cercan preci baj 14 eur dia complet respect habit sencill limpi cam comod mañan just sal tub hic ruid terribl men afect,1,4
3375,Jaen_Province_of_Jaen_Andalucia,Hotel_Xauen,hotel normalit hotel normalit bien situ personal recepcion prepar bastant sec trat desayun bastant basic aparc encuentr lad plaz bastant car,3,3
3376,Granada_Province_of_Granada_Andalucia,Hotel_Saray,hotel mas pod hab mejor hic reserv propi web hotel 2 mes antel observ sol detall favor solicit habit terraz parec sencill lleg hotel dic unic habit terraz superior pod hab avis tiemp sobr falt interes emple correspond polit empres fall coordin encarg limpiez habit person atend recepcion hiz entreg habit 3 hor mas tard lleg lleg 11 mañan argument habit entreg part 2 empez mal casual vid señor,3,3
3377,Jaen_Province_of_Jaen_Andalucia,Hotel_Xauen,deficient segund vez visit hotel buen situacion cad vez necesit manten cre realiz bañ insonoriz vez ademas problem alumini ir retir coch parking escurr caid ramp aun consecuent pues molest piern lleg recepcion comunic avis rest usuari sent rat recuper señor delawar recepcion march objet inanim pregunt encontr cre cualqu merec interes aunqu comprador,0,1
3378,Cordoba_Province_of_Cordoba_Andalucia,Pension_El_Portillo,cordob estupend relacion calid preci pension modest suficient cam comod limpiez bien bañ cuid wifi adict funcion perfect cobertur veloc air acondicion calur pued ped pag situacion perfect hac turism si quier aloj cordob buen preci total recomend,1,4
3379,Granada_Province_of_Granada_Andalucia,Hotel_Alixares,volv unic favor posicion ven viaj andaluc toc gran lleg dan cen menu dia cutr mal hech baji bar camarer desgan habit air acondicion apen funcion coment tuerc recib hac inclus dic recib ventan señal tv va bien coment client dic mism inodor bañ esquin par hac neces cost sin das par muec tuerc reduccion cuatr estrell cancion regal entend,0,1
3380,Cordoba_Province_of_Cordoba_Andalucia,Hotel_La_Lancha,asom parec vend habit polv vaqueriz cam enan almoh sup dur preci si parec hotel 3 estrell siend simpl hostal aconsej absolut,0,1
3381,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Gran_Hotel_Miramar_GL,noch bod sid simpat mas gran hotel miram divers motiv llev mes reserv realiz inigual atardec bod conoc tempran estandart mercanc administr hotel ciud prim epoc tras proces salved objecion neutr gener deb solicit colect client tipolog aposent dig pued sujet factor disponibil hoteler unic critic discrecion noch bod lleg tard querr ciert adorn sensacion primer llam tuerc traves numer movil hac hotel intent habl algun coordin respons recepcion,0,2
3382,Granada_Province_of_Granada_Andalucia,Hotel_Los_Angeles_Spa,decepcion esper bastant mejor pagin reserv propi hotel pint bastant mejor cas atlet vari competicion seman proxim busqu hotel gimnasi dispon entren asi precis requisit busc ello decid reserv sorpres lleg gimnasi dispon situacion actual comprend respuest personal actualiz pagin web mism dig supuest parking result cost casi 17 eur dia cre cos especific vend product qued content,0,2
3383,Granada_Province_of_Granada_Andalucia,Hostal_La_Ninfa,buen siti qued 3 noch alli ninf dec buen siti habl hostal hotel asi sab vam encontr luj gent quej bañ habit poc hostal limpi muj recepcion alegr siempr atent buen experient segur repet gran,1,5
3384,Monachil_Sierra_Nevada_National_Park_Province_of_Granada_Andalucia,La_Almunia_del_Valle,excelent agradec trat tan amabl cercan brind patrici manol cas lug magic tranquil precios suit precios unas vist relaj vuelt cas pil carg volv segur,1,5
3385,Cordoba_Province_of_Cordoba_Andalucia,Hotel_Riviera,hotel basic interes situ aunqu antigu mantien limpi habit cancion pequeñ muebl antigu acogedor preci simil mejor hotel 2 ofert 3 infinit mejor carec zon comun air acondicion habit centraliz client pued escog encend apag bañ secador sustitu delawar gel pastill jabon etc cordob much mejor opcion,0,2
3386,Granada_Province_of_Granada_Andalucia,Apartamentos_Los_Lobos,ruid aunqu aloj satisfactori aislamient acust ventan dan call malisim mism vacacion pub aparec gui erasmus cierr haci 3 00 mañan pub legend tuerc moment form jale tremend dur minim hor inclus ultim rezag poc hac botellon parqu impos dorm parec pis ventan antigu prim mader cristal adorn fin parec dorm ventan abiert ademas sol fin seman doming miercol jaran diari mañan tempran vent mot suel adoquin traquete demas individual atiend gestion,0,2
3387,Seville_Province_of_Seville_Andalucia,Apartamentos_Luxsevilla_Palacio,bastant bien facil aparc apartament ampli cocin inclu salon cocin equip cas unic vas ejempl cam comod almoh unic mal entrar huel regul humed cerr dec poc ventil limpiez mand funcion tel antigu,3,3
3388,Jaen_Province_of_Jaen_Andalucia,Apar_Sierraguadalquivir,buen ubic sencill bien ubic mism centr ques lad bar capri mejor siti com cen enfrent oficin turism handicap pued aparc puert cerc parking public entrad puebl 600m recom baj malet apartament lueg llev coch much cuest libr,1,4
3389,Jaen_Province_of_Jaen_Andalucia,Jaen_Inturjoven_Youth_Hostel_Spa,decepcion recepcion bord hic esper hor mas pod entrar cistern habit estrop spa cerr demasi fall pag 50 noch alberg,0,2
